,cow_id,bull_id
922,GB00000016039,US00000000795
923,DE00000016091,US00000002804
924,DE00000016112,DE00000001742
925,NL00000016113,US00000000795
926,RU00000016115,US00000003013
927,FR00000020064,US00000003013
928,FR00000020070,FR00000002912
929,FR00000020096,GB00000002348
930,GB00000020099,GB00000002348
931,FR00000020102,GB00000002348
932,FR00000020105,US00000003507
933,US00000020106,GB00000002348
934,DE00000020109,US00000003507
935,FR00000020161,DE00000001742
936,DE00000020219,US00000003507
937,GB00000020256,US00000003507
938,RU00000017917,US00000000795
939,US00000017918,DE00000001742
940,GB00000017926,DE00000001742
941,RU00000017960,US00000003507
942,DE00000017961,DE00000001742
943,US00000017962,GB00000002348
944,DE00000017966,US00000000795
945,US00000017968,US00000003459
946,US00000017974,US00000003013
947,GB00000017979,US00000003507
948,US00000017996,US00000002804
949,NL00000017998,US00000003459
950,US00000018028,US00000000795
951,US00000018039,DE00000001742
952,FR00000018042,DE00000001742
953,GB00000018051,DE00000001742
954,FR00000018108,US00000000795
955,FR00000018112,FR00000002912
956,FR00000016140,US00000000795
957,FR00000016155,DE00000001742
958,US00000016166,US00000003507
959,FR00000016170,US00000003459
960,GB00000016171,US00000003507
961,GB00000016174,US00000003013
962,GB00000016175,DE00000001742
963,RU00000016176,US00000002804
964,GB00000021638,DE00000001742
965,RU00000021645,GB00000002348
966,RU00000021647,US00000003459
967,NL00000021662,FR00000002912
968,RU00000021666,US00000003507
969,US00000021718,US00000003507
970,RU00000021759,US00000003013
971,RU00000021781,US00000001653
972,NL00000021785,US00000003459
973,FR00000020293,GB00000002348
974,GB00000020329,US00000000795
975,RU00000020340,FR00000002912
976,RU00000020343,US00000000795
977,US00000020405,GB00000002348
978,US00000020406,US00000003013
979,DE00000020407,DE00000001742
980,RU00000020439,US00000003507
981,FR00000020513,US00000001653
982,RU00000018142,DE00000001742
983,RU00000018156,US00000003507
984,RU00000018182,US00000003507
985,FR00000018217,GB00000002348
986,FR00000018218,US00000003013
987,GB00000018236,DE00000001742
988,RU00000018237,DE00000001742
989,NL00000018242,US00000002804
990,FR00000018246,GB00000002348
991,FR00000018247,US00000003013
992,US00000018248,GB00000002348
993,DE00000018249,US00000003507
994,DE00000018251,GB00000002348
995,FR00000018252,GB00000002348
996,US00000018253,GB00000002348
997,NL00000018254,US00000000795
998,RU00000018256,US00000003013
999,FR00000018257,US00000003013
1000,DE00000018258,DE00000001742
1001,NL00000018259,US00000000795
1002,GB00000018260,DE00000001742
1003,US00000018263,US00000000795
1004,GB00000018264,GB00000002348
1005,GB00000018268,US00000003013
1006,GB00000018272,GB00000002348
1007,US00000018273,US00000000795
1008,DE00000018274,US00000003013
1009,GB00000018275,US00000003459
1010,GB00000018279,US00000003013
1011,US00000018280,US00000003507
1012,FR00000021835,US00000003507
1013,RU00000021836,US00000000795
1014,GB00000021854,US00000002804
1015,US00000021857,US00000001653
1016,US00000021864,US00000002804
1017,FR00000021873,US00000001653
1018,RU00000021983,US00000000795
1019,FR00000022007,US00000003507
1020,NL00000022038,US00000001653
1021,DE00000022060,US00000000795
1022,FR00000020561,US00000003459
1023,NL00000020577,US00000003013
1024,DE00000020584,US00000003507
1025,FR00000020620,US00000003013
1026,DE00000020627,US00000003507
1027,RU00000020629,US00000003013
1028,NL00000020644,US00000000795
1029,FR00000020667,US00000003013
1030,FR00000020708,GB00000002348
1031,GB00000020710,US00000003507
1032,NL00000020717,US00000002804
1033,RU00000018305,FR00000002912
1034,NL00000020776,DE00000001742
1035,FR00000020783,US00000003507
1036,RU00000020784,US00000000795
1037,RU00000020786,GB00000002348
1038,NL00000020788,US00000003013
1039,NL00000020790,FR00000002912
1040,GB00000020791,US00000003013
1041,GB00000020805,US00000003013
1042,NL00000020809,US00000000795
1043,DE00000020867,US00000000795
1044,RU00000020868,US00000003459
1045,FR00000020873,US00000000795
1046,GB00000020876,US00000000795
1047,FR00000020914,US00000003507
1048,FR00000020930,US00000003459
1049,US00000020974,US00000003013
1050,US00000020981,US00000003013
1051,FR00000020995,US00000003507
1052,GB00000021037,US00000003507
1053,DE00000021055,FR00000002912
1054,GB00000021066,US00000000795
1055,RU00000021067,US00000003507
1056,US00000021068,US00000002804
1057,GB00000021069,US00000002804
1058,RU00000021074,US00000003507
1059,DE00000021075,GB00000002348
1060,RU00000021076,DE00000001742
1061,GB00000021078,US00000003507
1062,DE00000021079,DE00000001742
1063,DE00000021080,US00000003013
1064,GB00000021081,US00000003013
1065,DE00000021082,US00000003013
1066,NL00000021083,US00000000795
1067,DE00000021084,US00000003013
1068,GB00000021087,FR00000002912
1069,US00000021088,DE00000001742
1070,US00000021091,GB00000002348
1071,US00000021092,US00000003459
1072,FR00000021093,DE00000001742
1073,FR00000021094,GB00000002348
1074,RU00000021095,GB00000002348
1075,RU00000021097,US00000002804
1076,FR00000021099,DE00000001742
1077,GB00000021101,DE00000001742
1078,GB00000021102,US00000003013
1079,DE00000021143,GB00000002348
1080,DE00000021175,US00000003507
1081,NL00000021176,US00000001653
1082,US00000021206,GB00000002585
1083,DE00000021216,GB00000002585
1084,DE00000021286,US00000000795
1085,FR00000021299,US00000003507
1086,FR00000021348,US00000003507
1087,NL00000021427,US00000003013
1088,RU00000021431,US00000000795
1089,GB00000021432,US00000003013
1090,DE00000021448,US00000002804
1091,RU00000021492,US00000000795
1092,FR00000021502,US00000003507
1093,FR00000021533,US00000003507
1094,GB00000021535,DE00000001742
1095,NL00000021536,US00000003013
1096,DE00000021537,GB00000002348
1097,NL00000021538,US00000003507
1098,GB00000021560,US00000003507
1099,FR00000021561,US00000003013
1100,RU00000021569,DE00000001742
1101,FR00000021584,US00000003013
1102,GB00000021600,US00000003507
1103,RU00000024385,US00000000795
1104,NL00000024431,GB00000002348
1105,NL00000024441,US00000003459
1106,FR00000024446,US00000000795
1107,DE00000024495,US00000003459
1108,DE00000024528,US00000000795
1109,RU00000022110,US00000003459
1110,NL00000022145,US00000003507
1111,GB00000022198,US00000003013
1112,FR00000022210,US00000003459
1113,RU00000022213,FR00000002912
1114,FR00000022245,DE00000001742
1115,US00000022246,US00000000795
1116,DE00000022247,US00000003507
1117,DE00000022252,US00000002804
1118,US00000022257,US00000003013
1119,DE00000022260,US00000002804
1120,US00000022284,US00000002804
1121,RU00000022348,US00000001653
1122,DE00000022353,US00000003507
1123,RU00000022354,US00000003507
1124,RU00000022387,US00000002804
1125,FR00000022394,US00000003459
1126,RU00000022427,US00000000795
1127,RU00000022430,US00000003507
1128,RU00000022461,GB00000002348
1129,DE00000022487,US00000003507
1130,US00000022488,US00000000795
1131,NL00000022502,GB00000002585
1132,NL00000022557,US00000003459
1133,DE00000022606,US00000002804
1134,GB00000022674,US00000003459
1135,RU00000022704,US00000003507
1136,NL00000022711,US00000002804
1137,FR00000022717,US00000000795
1138,GB00000022718,US00000000795
1139,NL00000022741,GB00000002348
1140,NL00000022749,US00000000795
1141,GB00000022751,US00000000795
1142,FR00000022818,GB00000002348
1143,NL00000022850,US00000003013
1144,FR00000022852,US00000003507
1145,NL00000022858,US00000003507
1146,RU00000022900,GB00000002348
1147,NL00000022915,DE00000001742
1148,FR00000022930,US00000000795
1149,DE00000022939,US00000002804
1150,FR00000022941,US00000003013
1151,DE00000022959,US00000003013
1152,DE00000022988,GB00000002348
1153,GB00000023004,US00000003507
1154,RU00000018345,US00000003013
1155,GB00000018406,US00000000795
1156,DE00000018412,DE00000001742
1157,NL00000018423,US00000003013
1158,RU00000018442,US00000002804
1159,FR00000018443,GB00000002348
1160,GB00000018451,GB00000002348
1161,US00000018477,DE00000001742
1162,FR00000024554,US00000003459
1163,DE00000024584,US00000003459
1164,FR00000024633,GB00000002348
1165,DE00000024645,GB00000002348
1166,GB00000024648,US00000002804
1167,RU00000018498,US00000000795
1168,RU00000018508,DE00000001742
1169,FR00000018512,US00000003507
1170,NL00000018559,DE00000001742
1171,FR00000018564,US00000000795
1172,NL00000018566,US00000000795
1173,US00000023086,US00000000795
1174,RU00000023146,DE00000001742
1175,NL00000023157,US00000000795
1176,RU00000023198,US00000000795
1177,US00000023199,US00000002804
1178,FR00000023200,DE00000001742
1179,NL00000023201,US00000003507
1180,GB00000023228,DE00000001742
1181,RU00000023286,US00000003013
1182,US00000023293,US00000001653
1183,FR00000027601,US00000003507
1184,US00000027630,US00000003507
1185,GB00000027650,US00000003459
1186,GB00000027664,US00000003507
1187,US00000024838,US00000003459
1188,GB00000024854,US00000003507
1189,DE00000024860,US00000001653
1190,RU00000024888,US00000003013
1191,RU00000025022,US00000002804
1192,US00000025029,US00000000795
1193,RU00000025069,DE00000001742
1194,RU00000027702,US00000003013
1195,FR00000027725,US00000003507
1196,US00000027742,US00000003507
1197,GB00000027791,US00000003013
1198,RU00000023330,US00000003013
1199,FR00000023339,US00000003507
1200,US00000023358,DE00000001742
1201,NL00000023363,US00000003013
1202,NL00000023396,GB00000002348
1203,GB00000023398,US00000000795
1204,DE00000023403,US00000003459
1205,GB00000023447,US00000003013
1206,DE00000023476,US00000000795
1207,US00000023483,US00000003013
1208,FR00000023499,US00000000795
1209,NL00000023504,US00000000795
1210,RU00000023507,US00000003013
1211,GB00000023529,DE00000001742
1212,NL00000027812,US00000003459
1213,RU00000027829,DE00000001742
1214,DE00000027871,US00000003013
1215,US00000027872,GB00000002348
1216,GB00000027874,US00000003013
1217,GB00000027875,US00000000795
1218,FR00000025083,DE00000001742
1219,RU00000025084,DE00000001742
1220,NL00000025086,US00000000795
1221,GB00000025128,US00000003013
1222,DE00000025148,US00000003507
1223,US00000025151,GB00000002348
1224,RU00000025162,US00000003507
1225,NL00000025206,US00000002804
1226,NL00000025220,DE00000001742
1227,FR00000025231,US00000003507
1228,US00000025233,US00000003507
1229,US00000025236,US00000003507
1230,GB00000027977,US00000003507
1231,DE00000027978,US00000003507
1232,FR00000028016,FR00000002912
1233,GB00000023568,US00000002804
1234,GB00000023616,US00000003507
1235,FR00000023618,US00000003507
1236,NL00000023619,US00000003013
1237,RU00000023620,US00000002804
1238,NL00000023621,US00000000795
1239,RU00000023622,DE00000001742
1240,RU00000023623,US00000003013
1241,DE00000023624,US00000003507
1242,US00000023635,US00000000795
1243,FR00000023636,US00000003507
1244,NL00000023637,US00000002804
1245,NL00000023656,US00000003507
1246,US00000023729,US00000000795
1247,US00000023732,US00000002804
1248,US00000023778,US00000003013
1249,DE00000028025,US00000003013
1250,US00000028096,US00000003507
1251,RU00000028097,US00000003013
1252,US00000028102,US00000003507
1253,FR00000025300,US00000001653
1254,NL00000025305,US00000003507
1255,GB00000025310,DE00000001742
1256,DE00000025366,DE00000001742
1257,FR00000025369,US00000002804
1258,FR00000025371,DE00000001742
1259,DE00000025372,US00000003507
1260,RU00000025374,US00000002804
1261,GB00000025375,US00000003507
1262,GB00000025518,US00000003459
1263,GB00000025531,DE00000001742
1264,GB00000025553,US00000003013
1265,FR00000028116,US00000003507
1266,NL00000023848,US00000000795
1267,RU00000023853,US00000003507
1268,FR00000023858,US00000001653
1269,DE00000023861,US00000003507
1270,FR00000023864,DE00000001742
1271,DE00000023886,FR00000002912
1272,DE00000023890,US00000003507
1273,FR00000023894,US00000003507
1274,FR00000023898,US00000000795
1275,NL00000023899,US00000003013
1276,DE00000023901,US00000003507
1277,US00000023903,GB00000002348
1278,GB00000023904,DE00000001742
1279,US00000023905,DE00000001742
1280,NL00000023907,US00000003013
1281,NL00000023908,US00000003013
1282,FR00000023909,DE00000001742
1283,GB00000023910,US00000000795
1284,US00000023911,US00000000795
1285,RU00000023912,US00000000795
1286,DE00000023913,DE00000001742
1287,FR00000023914,DE00000001742
1288,GB00000023915,GB00000002348
1289,RU00000023916,US00000003013
1290,RU00000023917,US00000003507
1291,NL00000023918,US00000003507
1292,FR00000023920,GB00000002348
1293,RU00000023921,US00000003507
1294,DE00000023922,US00000003507
1295,NL00000023923,US00000003013
1296,FR00000023924,DE00000001742
1297,RU00000023925,US00000003013
1298,GB00000023926,US00000000795
1299,GB00000023927,GB00000002348
1300,DE00000023929,US00000003507
1301,FR00000023930,US00000003507
1302,GB00000023931,GB00000002348
1303,GB00000023932,DE00000001742
1304,FR00000023934,US00000002804
1305,GB00000023937,US00000003459
1306,FR00000023939,US00000003507
1307,GB00000023941,US00000003013
1308,DE00000028120,US00000003013
1309,US00000028139,US00000003459
1310,GB00000028168,DE00000001742
1311,RU00000028172,US00000000795
1312,GB00000028179,US00000003507
1313,GB00000028180,US00000000795
1314,DE00000028183,GB00000002348
1315,US00000024069,US00000003507
1316,RU00000024081,US00000002804
1317,GB00000024157,DE00000001742
1318,NL00000024165,US00000003459
1319,NL00000024213,DE00000001742
1320,RU00000024237,DE00000001742
1321,RU00000024275,GB00000002348
1322,RU00000024288,US00000003013
1323,RU00000024300,US00000000795
1324,FR00000028232,US00000000795
1325,US00000028234,US00000003507
1326,DE00000028238,US00000003507
1327,DE00000025558,US00000003459
1328,NL00000025560,US00000003507
1329,RU00000025573,DE00000001742
1330,NL00000025587,US00000003459
1331,FR00000025595,US00000002804
1332,RU00000025602,DE00000001742
1333,NL00000025628,US00000003459
1334,DE00000025631,US00000002804
1335,DE00000025632,US00000002804
1336,GB00000025645,US00000002804
1337,GB00000025741,US00000003459
1338,NL00000025755,US00000003013
1339,RU00000028302,GB00000002348
1340,FR00000028303,US00000003507
1341,NL00000028304,US00000000795
1342,GB00000028307,US00000003507
1343,US00000024309,US00000003013
1344,RU00000024352,US00000003013
1345,GB00000024354,US00000002804
1346,NL00000024355,US00000002804
1347,FR00000024356,US00000003507
1348,US00000024357,US00000003013
1349,GB00000024358,GB00000002348
1350,NL00000024359,US00000003013
1351,RU00000024360,US00000003507
1352,RU00000029807,DE00000001742
1353,GB00000029820,US00000000795
1354,GB00000029822,US00000002804
1355,DE00000029826,US00000003013
1356,GB00000029862,US00000003013
1357,NL00000029868,US00000000795
1358,GB00000029872,US00000000795
1359,FR00000029879,US00000003013
1360,US00000029929,US00000003507
1361,DE00000029961,US00000003459
1362,NL00000029962,US00000003507
1363,DE00000028309,US00000000795
1364,US00000028311,US00000002804
1365,NL00000028337,US00000002804
1366,FR00000028348,US00000003013
1367,GB00000028405,GB00000002348
1368,NL00000028418,US00000003459
1369,FR00000028422,US00000002804
1370,FR00000028459,GB00000002348
1371,US00000028467,US00000003013
1372,DE00000028482,US00000000795
1373,US00000025789,US00000003507
1374,GB00000025804,US00000000795
1375,GB00000025807,GB00000002348
1376,RU00000025808,US00000003507
1377,DE00000025859,GB00000002348
1378,DE00000025888,US00000003507
1379,GB00000025893,US00000003013
1380,RU00000025919,US00000000795
1381,NL00000025922,US00000003013
1382,NL00000025928,DE00000001742
1383,GB00000025934,US00000002804
1384,RU00000025947,US00000003459
1385,GB00000025959,US00000000795
1386,DE00000025971,FR00000002912
1387,US00000026010,US00000003013
1388,RU00000026014,GB00000002348
1389,FR00000026015,US00000003013
1390,FR00000028553,US00000003507
1391,FR00000028568,DE00000001742
1392,NL00000029963,US00000003507
1393,US00000029966,US00000003013
1394,US00000029967,US00000003507
1395,RU00000029972,US00000003013
1396,GB00000029973,US00000000795
